course_title,tags
Quantitative Aptitude for Banking & Competitive Examinations,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Quantitative', 'Aptitude', 'for', 'Banking', '&', 'Competitive', 'Examinations']"
Option Spreads and Credit Spreads Bundle,"['PaidCourse', 'PriceVeryHigh', 'ExpertLevel', 'DurationVeryLow', 'BusinessFinance', 'Option', 'Spreads', 'and', 'Credit', 'Spreads', 'Bundle']"
B Com Accountancy I (Paper ECO 02 IGNOU),"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationMedium', 'BusinessFinance', 'B', 'Com', 'Accountancy', 'I', '(Paper', 'ECO', '02', 'IGNOU)']"
FOREX TRADING - Learn in a quick + profitable way + support,"['PaidCourse', 'PriceLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'FOREX', 'TRADING', '-', 'Learn', 'in', 'a', 'quick', '+', 'profitable', 'way', '+', 'support']"
Auditing Basics (Professional Course Level),"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Auditing', 'Basics', '(Professional', 'Course', 'Level)']"
Stock market Investing Encyclopedia: How to invest in stocks,"['PaidCourse', 'PriceVeryHigh', 'IntermediateLevel', 'DurationVeryLow', 'BusinessFinance', 'Stock', 'market', 'Investing', 'Encyclopedia:', 'How', 'to', 'invest', 'in', 'stocks']"
Learn the basics of preparing accounting statements,"['PaidCourse', 'PriceVeryLow', 'IntermediateLevel', 'DurationVeryLow', 'BusinessFinance', 'Learn', 'the', 'basics', 'of', 'preparing', 'accounting', 'statements']"
Elliott Wave -Forex Trading With The Elliott Wave Theory,"['PaidCourse', 'PriceLow', 'ExpertLevel', 'DurationVeryLow', 'BusinessFinance', 'Elliott', 'Wave', '-Forex', 'Trading', 'With', 'The', 'Elliott', 'Wave', 'Theory']"
Corporate Finance - A Brief Introduction,"['FreeCourse', '', 'BeginnerLevel', 'DurationVeryLow', 'BusinessFinance', 'Corporate', 'Finance', '-', 'A', 'Brief', 'Introduction']"
Excel functions to analyze and visualize data,"['PaidCourse', 'PriceVeryLow', 'IntermediateLevel', 'DurationVeryLow', 'BusinessFinance', 'Excel', 'functions', 'to', 'analyze', 'and', 'visualize', 'data']"
Building Financial Statements in Excel,"['PaidCourse', 'PriceVeryLow', 'BeginnerLevel', 'DurationVeryLow', 'BusinessFinance', 'Building', 'Financial', 'Statements', 'in', 'Excel']"
Transfer Pricing A Complete Analysis,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Transfer', 'Pricing', 'A', 'Complete', 'Analysis']"
Accounting: Get Hired Without Work Experience,"['PaidCourse', 'PriceLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Accounting:', 'Get', 'Hired', 'Without', 'Work', 'Experience']"
Forex Trading for Beginners - Basics,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Forex', 'Trading', 'for', 'Beginners', '-', 'Basics']"
Basic Bookkeeping Hacks,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Basic', 'Bookkeeping', 'Hacks']"
Complete Trading Plan Course for Stocks & Forex (10 Hours),"['PaidCourse', 'PriceVeryHigh', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Complete', 'Trading', 'Plan', 'Course', 'for', 'Stocks', '&', 'Forex', '(10', 'Hours)']"
"Forex Trading with Fixed 'Risk through Options Trading""","['PaidCourse', 'PriceVeryHigh', 'BeginnerLevel', 'DurationVeryLow', 'BusinessFinance', 'Forex', 'Trading', 'with', 'Fixed', ""'Risk"", 'through', 'Options', 'Trading""']"
"Intro to Investment Banking, M&A, IPO, Modeling + Free Book","['PaidCourse', 'PriceLow', 'AllLevels', 'DurationLow', 'BusinessFinance', 'Intro', 'to', 'Investment', 'Banking,', 'M&A,', 'IPO,', 'Modeling', '+', 'Free', 'Book']"
How to Pick The Right Penny Stocks To Invest In 2017,"['PaidCourse', 'PriceHigh', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'How', 'to', 'Pick', 'The', 'Right', 'Penny', 'Stocks', 'To', 'Invest', 'In', '2017']"
Top 10 Trading Ideas in the Equities Market,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Top', '10', 'Trading', 'Ideas', 'in', 'the', 'Equities', 'Market']"
Intro to Financial Modeling,"['PaidCourse', 'PriceLow', 'BeginnerLevel', 'DurationVeryLow', 'BusinessFinance', 'Intro', 'to', 'Financial', 'Modeling']"
Shark Accounting - Building a Business by the Numbers!,"['PaidCourse', 'PriceVeryLow', 'BeginnerLevel', 'DurationVeryLow', 'BusinessFinance', 'Shark', 'Accounting', '-', 'Building', 'a', 'Business', 'by', 'the', 'Numbers!']"
Forex Trading MAKE YOUR FIRST TRADE TODAY!,"['PaidCourse', 'PriceHigh', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Forex', 'Trading', 'MAKE', 'YOUR', 'FIRST', 'TRADE', 'TODAY!']"
Accounting in 60 Minutes - A Brief Introduction,"['FreeCourse', '', 'BeginnerLevel', 'DurationVeryLow', 'BusinessFinance', 'Accounting', 'in', '60', 'Minutes', '-', 'A', 'Brief', 'Introduction']"
SAP FICO For Beginners - A Guide to SAP Financial Accounts,"['PaidCourse', 'PriceLow', 'BeginnerLevel', 'DurationVeryLow', 'BusinessFinance', 'SAP', 'FICO', 'For', 'Beginners', '-', 'A', 'Guide', 'to', 'SAP', 'Financial', 'Accounts']"
Learn how to double your Forex Trading Account in one trade,"['PaidCourse', 'PriceLow', 'IntermediateLevel', 'DurationVeryLow', 'BusinessFinance', 'Learn', 'how', 'to', 'double', 'your', 'Forex', 'Trading', 'Account', 'in', 'one', 'trade']"
"Accounting Superpowers: Learn Accounts, Understand Business!","['PaidCourse', 'PriceVeryHigh', 'BeginnerLevel', 'DurationVeryLow', 'BusinessFinance', 'Accounting', 'Superpowers:', 'Learn', 'Accounts,', 'Understand', 'Business!']"
Python Algo Trading: FX Trading with Oanda,"['PaidCourse', 'PriceVeryHigh', 'IntermediateLevel', 'DurationVeryLow', 'BusinessFinance', 'Python', 'Algo', 'Trading:', 'FX', 'Trading', 'with', 'Oanda']"
Save on Your Taxes,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Save', 'on', 'Your', 'Taxes']"
Financial Model Basics: Build a model from start to finish,"['PaidCourse', 'PriceVeryLow', 'BeginnerLevel', 'DurationVeryLow', 'BusinessFinance', 'Financial', 'Model', 'Basics:', 'Build', 'a', 'model', 'from', 'start', 'to', 'finish']"
Option Trading for Rookies: The Covered Call Option Strategy,"['PaidCourse', 'PriceLow', 'BeginnerLevel', 'DurationVeryLow', 'BusinessFinance', 'Option', 'Trading', 'for', 'Rookies:', 'The', 'Covered', 'Call', 'Option', 'Strategy']"
EFT for Stock Options Trading Success & Making Better Trades,"['PaidCourse', 'PriceLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'EFT', 'for', 'Stock', 'Options', 'Trading', 'Success', '&', 'Making', 'Better', 'Trades']"
Learn to Trade the Stock Market without Blowing Your Profits,"['PaidCourse', 'PriceLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Learn', 'to', 'Trade', 'the', 'Stock', 'Market', 'without', 'Blowing', 'Your', 'Profits']"
Get a Credit Repair Publication On Amazon and Live LIFE..,"['PaidCourse', 'PriceVeryLow', 'BeginnerLevel', 'DurationVeryLow', 'BusinessFinance', 'Get', 'a', 'Credit', 'Repair', 'Publication', 'On', 'Amazon', 'and', 'Live', 'LIFE..']"
Fundamentals of Accounting,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Fundamentals', 'of', 'Accounting']"
"RSI, Options Trading & Technical Analysis (3 Course Bundle)","['PaidCourse', 'PriceVeryHigh', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'RSI,', 'Options', 'Trading', '&', 'Technical', 'Analysis', '(3', 'Course', 'Bundle)']"
Basics of Mutual Funds for CA / CMA / CS / CFA Exams,"['PaidCourse', 'PriceMedium', 'IntermediateLevel', 'DurationVeryLow', 'BusinessFinance', 'Basics', 'of', 'Mutual', 'Funds', 'for', 'CA', '/', 'CMA', '/', 'CS', '/', 'CFA', 'Exams']"
Accounting 101: How to read an Accounting Balance Sheet,"['PaidCourse', 'PriceVeryHigh', 'BeginnerLevel', 'DurationVeryLow', 'BusinessFinance', 'Accounting', '101:', 'How', 'to', 'read', 'an', 'Accounting', 'Balance', 'Sheet']"
Stock Options Day Trading Mindset for Success,"['PaidCourse', 'PriceVeryHigh', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Stock', 'Options', 'Day', 'Trading', 'Mindset', 'for', 'Success']"
Introduction to bookkeeping and Accounting,"['PaidCourse', 'PriceVeryLow', 'BeginnerLevel', 'DurationVeryLow', 'BusinessFinance', 'Introduction', 'to', 'bookkeeping', 'and', 'Accounting']"
Learn to Trade The News,"['PaidCourse', 'PriceVeryHigh', 'AllLevels', 'DurationMedium', 'BusinessFinance', 'Learn', 'to', 'Trade', 'The', 'News']"
"Value Investing, Taught by Six Superinvestors","['PaidCourse', 'PriceVeryHigh', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Value', 'Investing,', 'Taught', 'by', 'Six', 'Superinvestors']"
Trading for everyone - The Independent Investor Course I,"['PaidCourse', 'PriceMedium', 'BeginnerLevel', 'DurationVeryLow', 'BusinessFinance', 'Trading', 'for', 'everyone', '-', 'The', 'Independent', 'Investor', 'Course', 'I']"
Get Acquired: Learn From The Head Of Acquisitions For eBay,"['PaidCourse', 'PriceVeryHigh', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Get', 'Acquired:', 'Learn', 'From', 'The', 'Head', 'Of', 'Acquisitions', 'For', 'eBay']"
Stock Market investment: Practical Accounting,"['PaidCourse', 'PriceMedium', 'BeginnerLevel', 'DurationVeryLow', 'BusinessFinance', 'Stock', 'Market', 'investment:', 'Practical', 'Accounting']"
"How to remove 'Risk from Penny Stocks - Options Trading""","['PaidCourse', 'PriceVeryHigh', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'How', 'to', 'remove', ""'Risk"", 'from', 'Penny', 'Stocks', '-', 'Options', 'Trading""']"
Accounting Basics in 66 Minutes (absolutely for beginners),"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Accounting', 'Basics', 'in', '66', 'Minutes', '(absolutely', 'for', 'beginners)']"
"Tax Accounting: Difficult Topic, Made Easy to Understand","['PaidCourse', 'PriceVeryHigh', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Tax', 'Accounting:', 'Difficult', 'Topic,', 'Made', 'Easy', 'to', 'Understand']"
Analysis of Company Financial Statements,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Analysis', 'of', 'Company', 'Financial', 'Statements']"
Forex Trading Like Banks – Step by Step with Live Examples,"['PaidCourse', 'PriceVeryHigh', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Forex', 'Trading', 'Like', 'Banks', '–', 'Step', 'by', 'Step', 'with', 'Live', 'Examples']"
Fundamentals of Investing!,"['PaidCourse', 'PriceVeryLow', 'BeginnerLevel', 'DurationVeryLow', 'BusinessFinance', 'Fundamentals', 'of', 'Investing!']"
Bank Financial Management A Comprehensive Study,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Bank', 'Financial', 'Management', 'A', 'Comprehensive', 'Study']"
Learn to Trade Forex and Stocks: From Beginner to Advanced,"['PaidCourse', 'PriceVeryHigh', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Learn', 'to', 'Trade', 'Forex', 'and', 'Stocks:', 'From', 'Beginner', 'to', 'Advanced']"
"Master 'Technical Analysis and Chart reading skills Bundle""","['PaidCourse', 'PriceMedium', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Master', ""'Technical"", 'Analysis', 'and', 'Chart', 'reading', 'skills', 'Bundle""']"
Naked Put Options Trade Covered Call & Poor Man Covered Call,"['PaidCourse', 'PriceVeryHigh', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Naked', 'Put', 'Options', 'Trade', 'Covered', 'Call', '&', 'Poor', 'Man', 'Covered', 'Call']"
The Ultimate Guide to Dividend & Dividend Growth Investing,"['PaidCourse', 'PriceVeryHigh', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'The', 'Ultimate', 'Guide', 'to', 'Dividend', '&', 'Dividend', 'Growth', 'Investing']"
Charting for Beginners 101: Technical Analysis Demystified,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Charting', 'for', 'Beginners', '101:', 'Technical', 'Analysis', 'Demystified']"
Build a DCF Valuation Model,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Build', 'a', 'DCF', 'Valuation', 'Model']"
Introductory Financial Accounting,"['PaidCourse', 'PriceLow', 'BeginnerLevel', 'DurationLow', 'BusinessFinance', 'Introductory', 'Financial', 'Accounting']"
Introduction to Cryptocurrencies and Blockchain,"['FreeCourse', '', 'BeginnerLevel', 'DurationVeryLow', 'BusinessFinance', 'Introduction', 'to', 'Cryptocurrencies', 'and', 'Blockchain']"
Trade Pullback Candlestick Strategy - Make Consistent Pips,"['PaidCourse', 'PriceVeryHigh', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Trade', 'Pullback', 'Candlestick', 'Strategy', '-', 'Make', 'Consistent', 'Pips']"
Accounting Standards Basics (Professional Course Level),"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Accounting', 'Standards', 'Basics', '(Professional', 'Course', 'Level)']"
Use the Magic Multiple Moving Average Forex Trading system,"['PaidCourse', 'PriceVeryLow', 'IntermediateLevel', 'DurationVeryLow', 'BusinessFinance', 'Use', 'the', 'Magic', 'Multiple', 'Moving', 'Average', 'Forex', 'Trading', 'system']"
QuickBooks 2015 Training for Newbies,"['PaidCourse', 'PriceVeryHigh', 'BeginnerLevel', 'DurationVeryLow', 'BusinessFinance', 'QuickBooks', '2015', 'Training', 'for', 'Newbies']"
TRADING PSYCHOLOGY: Trading Mindset Mastery,"['PaidCourse', 'PriceMedium', 'IntermediateLevel', 'DurationVeryLow', 'BusinessFinance', 'TRADING', 'PSYCHOLOGY:', 'Trading', 'Mindset', 'Mastery']"
Option Trading: How to Adjust Delta-Neutral Strangles!,"['PaidCourse', 'PriceMedium', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Option', 'Trading:', 'How', 'to', 'Adjust', 'Delta-Neutral', 'Strangles!']"
Profitable binary option trading strategy,"['PaidCourse', 'PriceVeryHigh', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Profitable', 'binary', 'option', 'trading', 'strategy']"
Tax Strategy: Financial Planning for Beginners,"['PaidCourse', 'PriceVeryHigh', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Tax', 'Strategy:', 'Financial', 'Planning', 'for', 'Beginners']"
Accounting 2 Simplified for You,"['PaidCourse', 'PriceVeryLow', 'BeginnerLevel', 'DurationVeryLow', 'BusinessFinance', 'Accounting', '2', 'Simplified', 'for', 'You']"
Project Funding Modelling (for Professionals),"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Project', 'Funding', 'Modelling', '(for', 'Professionals)']"
Investing: How I Consistently Beat The Stock Market,"['PaidCourse', 'PriceVeryHigh', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Investing:', 'How', 'I', 'Consistently', 'Beat', 'The', 'Stock', 'Market']"
Bookkeeping Basics:  Understand the Fundamentals,"['PaidCourse', 'PriceLow', 'BeginnerLevel', 'DurationVeryLow', 'BusinessFinance', 'Bookkeeping', 'Basics:', '', 'Understand', 'the', 'Fundamentals']"
Leasing - A Comprehensive Study (Professional Course Level),"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Leasing', '-', 'A', 'Comprehensive', 'Study', '(Professional', 'Course', 'Level)']"
Trading Options For Consistent Returns: Options Basics,"['FreeCourse', '', 'BeginnerLevel', 'DurationVeryLow', 'BusinessFinance', 'Trading', 'Options', 'For', 'Consistent', 'Returns:', 'Options', 'Basics']"
TechniTrader Leading Hybrid Indicator Trading,"['PaidCourse', 'PriceVeryLow', 'IntermediateLevel', 'DurationVeryLow', 'BusinessFinance', 'TechniTrader', 'Leading', 'Hybrid', 'Indicator', 'Trading']"
Financial modeling: Build a DCF equity valuation model,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Financial', 'modeling:', 'Build', 'a', 'DCF', 'equity', 'valuation', 'model']"
CryptoArbitrager: Bitcoin Trading Robot (no mining),"['PaidCourse', 'PriceHigh', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'CryptoArbitrager:', 'Bitcoin', 'Trading', 'Robot', '(no', 'mining)']"
Accounting Is Easy (for Beginners),"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Accounting', 'Is', 'Easy', '(for', 'Beginners)']"
Non Directional Weekly Options Trading System - ETF & Emini,"['PaidCourse', 'PriceVeryHigh', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Non', 'Directional', 'Weekly', 'Options', 'Trading', 'System', '-', 'ETF', '&', 'Emini']"
The Complete Position Trading Course: Position Trading Stock,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'The', 'Complete', 'Position', 'Trading', 'Course:', 'Position', 'Trading', 'Stock']"
Master Iron Condors - Double the credit for half the risk,"['PaidCourse', 'PriceLow', 'ExpertLevel', 'DurationVeryLow', 'BusinessFinance', 'Master', 'Iron', 'Condors', '-', 'Double', 'the', 'credit', 'for', 'half', 'the', 'risk']"
Basics of investing in Mutual Funds,"['PaidCourse', 'PriceVeryLow', 'IntermediateLevel', 'DurationVeryLow', 'BusinessFinance', 'Basics', 'of', 'investing', 'in', 'Mutual', 'Funds']"
A Value Investing Approach to the Stock Market,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'A', 'Value', 'Investing', 'Approach', 'to', 'the', 'Stock', 'Market']"
Learn how to INVEST for huge profits or make it big trading!,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Learn', 'how', 'to', 'INVEST', 'for', 'huge', 'profits', 'or', 'make', 'it', 'big', 'trading!']"
"How to Fund your Million Dollar Idea: Equity, Debt, Unfund","['PaidCourse', 'PriceVeryLow', 'IntermediateLevel', 'DurationVeryLow', 'BusinessFinance', 'How', 'to', 'Fund', 'your', 'Million', 'Dollar', 'Idea:', 'Equity,', 'Debt,', 'Unfund']"
Mastering Candlestick Charting : High Probability Trading,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Mastering', 'Candlestick', 'Charting', ':', 'High', 'Probability', 'Trading']"
Binary Options Course - Level 2,"['FreeCourse', '', 'IntermediateLevel', 'DurationVeryLow', 'BusinessFinance', 'Binary', 'Options', 'Course', '-', 'Level', '2']"
Stock Technical Analysis with R,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Stock', 'Technical', 'Analysis', 'with', 'R']"
"Get to know the VIX Index (aka 'The Fear Index)""","['PaidCourse', 'PriceLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Get', 'to', 'know', 'the', 'VIX', 'Index', '(aka', ""'The"", 'Fear', 'Index)""']"
Apply finance concepts for smart project management,"['FreeCourse', '', 'BeginnerLevel', 'DurationVeryLow', 'BusinessFinance', 'Apply', 'finance', 'concepts', 'for', 'smart', 'project', 'management']"
Introduction to Futures Trading and Live Trade Demonstration,"['PaidCourse', 'PriceLow', 'ExpertLevel', 'DurationVeryLow', 'BusinessFinance', 'Introduction', 'to', 'Futures', 'Trading', 'and', 'Live', 'Trade', 'Demonstration']"
Crowdfunding to Win,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Crowdfunding', 'to', 'Win']"
Comprehensive Forex Mastery Program,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationLow', 'BusinessFinance', 'Comprehensive', 'Forex', 'Mastery', 'Program']"
Preparation of Consolidated Financial Statements (Basic),"['FreeCourse', '', 'IntermediateLevel', 'DurationVeryLow', 'BusinessFinance', 'Preparation', 'of', 'Consolidated', 'Financial', 'Statements', '(Basic)']"
Succeed in Bonds Even if You Don't Know Where to Start,"['PaidCourse', 'PriceVeryHigh', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Succeed', 'in', 'Bonds', 'Even', 'if', 'You', ""Don't"", 'Know', 'Where', 'to', 'Start']"
